DATA ,MÊS,ANO,UF,COD IBGE,MUNICIPIO,longitude,latitude,N.animais,ID. GÊNERO,CALLITHRIX,SAPAJUS,CEBUS,ALOUATTA,SAIMIRI,"OUTRO
especificar ",
2016-10-03,OUTUBRO,2016,SP,351110,CATANDUVA,-48.975871,-21.139539,1,NÃO,,,,,,,
2016-11-22,NOVEMBRO,2016,SP,351110,CATANDUVA,-48.975871,-21.139539,1,SIM,,,1,,,,
2016-11-22,NOVEMBRO,2016,SP,351110,CATANDUVA,-48.975871,-21.139539,1,NÃO,,,,,,,
2016-11-14,NOVEMBRO,2016,SP,351110,CATANDUVA,-48.975871,-21.139539,1,NÃO,,,,,,,
2016-11-11,NOVEMBRO,2016,SP,351120,CATIGUÁ,-49.057742,-21.048580,1,SIM,,,,1,,,
2016-12-05,DEZEMBRO,2016,SP,351120,CATIGUÁ,-49.057742,-21.048580,1,SIM,,,,1,,,
2016-12-12,DEZEMBRO,2016,SP,351120,CATIGUÁ,-49.057742,-21.048580,1,SIM,,,,1,,,
2017-12-21,DEZEMBRO,2017,SP,351300,Cotia,-46.931846,-23.603514,1,NÃO,,,,,,,
2017-12-21,DEZEMBRO,2017,SP,351300,Cotia,-46.931846,-23.603514,1,NÃO,,,,,,,
2018-01-18,JANEIRO,2018,SP,351510,EMBU-GUAÇU,-46.817109,-23.831829,1,NÃO,,,,,,,
2018-02-02,FEVEREIRO,2018,SP,351510,EMBU-GUAÇU,-46.817109,-23.831829,1,NÃO,,,,,,,
2018-01-26,JANEIRO,2018,SP,351510,EMBU-GUAÇU,-46.817109,-23.831829,1,NÃO,,,,,,,
2018-01-27,JANEIRO,2018,SP,351510,EMBU-GUAÇU,-46.817109,-23.831829,1,NÃO,,,,,,,
2018-01-27,JANEIRO,2018,SP,351510,EMBU-GUAÇU,-46.817109,-23.831829,1,NÃO,,,,,,,
2018-01-26,JANEIRO,2018,SP,351510,EMBU-GUAÇU,-46.817109,-23.831829,1,NÃO,,,,,,,
2018-01-26,JANEIRO,2018,SP,351510,EMBU-GUAÇU,-46.817109,-23.831829,1,NÃO,,,,,,,
2017-04-10,ABRIL,2017,SP,351518,Espírito Santo do Pinhal,-46.745514,-22.197054,1,SIM,,1,,,,,
2016-12-08,DEZEMBRO,2016,SP,351550,FERNANDÓPOLIS,-50.248748,-20.282383,1,SIM,1,,,,,,
2016-12-31,DEZEMBRO,2016,SP,351550,FERNANDÓPOLIS,-50.248748,-20.282383,1,NÃO,,,,,,,
2017-01-02,JANEIRO,2017,SP,351550,FERNANDÓPOLIS,-50.248748,-20.282383,1,NÃO,,,,,,,
2017-01-09,JANEIRO,2017,SP,351550,FERNANDÓPOLIS,-50.248748,-20.282383,1,NÃO,,,,,,,
2017-03-10,MARÇO,2017,SP,351550,FERNANDÓPOLIS,-50.248748,-20.282383,1,NÃO,,,,,,,
2017-03-13,MARÇO,2017,SP,351550,FERNANDÓPOLIS,-50.248748,-20.282383,1,SIM,1,,,,,,
2017-03-14,MARÇO,2017,SP,351550,FERNANDÓPOLIS,-50.248748,-20.282383,1,NÃO,,,,,,,
2017-03-22,MARÇO,2017,SP,351550,FERNANDÓPOLIS,-50.248748,-20.282383,1,NÃO,,,,,,,
2017-11-10,NOVEMBRO,2017,SP,351640,FRANCO DA ROCHA,-46.727875,-23.320303,1,SIM,,,,1,,,
2018-01-10,JANEIRO,2018,SP,351640,FRANCO DA ROCHA,-46.727875,-23.320303,1,SIM,1,,,,,,
2017-11-28,NOVEMBRO,2017,SP,351880,GUARULHOS,-46.531084,-23.468506,1,SIM,,,,1,,,
2017-12-11,DEZEMBRO,2017,SP,351880,Guarulhos,-46.531084,-23.468506,1,NÃO,,,,,,,
2017-12-11,DEZEMBRO,2017,SP,351880,Guarulhos,-46.531084,-23.468506,1,NÃO,,,,,,,
2018-01-05,JANEIRO,2018,SP,351880,GUARULHOS,-46.531084,-23.468506,1,SIM,,,,1,,,
2017-12-19,DEZEMBRO,2017,SP,351880,GUARULHOS,-46.531084,-23.468506,1,NÃO,,,,,,,
2016-09-29,SETEMBRO,2016,SP,351940,IBIRÁ,-49.238862,-21.080537,1,SIM,,,,1,,,
2016-10-03,OUTUBRO,2016,SP,351940,IBIRÁ,-49.238862,-21.080537,4,NÃO,,,,,,,
2016-10-10,OUTUBRO,2016,SP,351940,IBIRÁ,-49.238862,-21.080537,1,SIM,,,,1,,,
2016-10-07,OUTUBRO,2016,SP,351940,IBIRÁ,-49.238862,-21.080537,1,SIM,,,,1,,,
2016-10-19,OUTUBRO,2016,SP,351940,IBIRÁ,-49.238862,-21.080537,2,NÃO,,,,,,,
2017-12-15,DEZEMBRO,2017,SP,351970,IBIÚNA,-47.220491,-23.652633,1,SIM,,,,1,,,
S/INFORM,SEM INFORMAÇÃO,2018,SP,351970,IBIÚNA,-47.220491,-23.652633,1,NÃO,,,,,,,
S/INFORM,SEM INFORMAÇÃO,S/INFORM,SP,351970,IBIÚNA,-47.220491,-23.652633,1,NÃO,,,,,,,
S/INFORM,SEM INFORMAÇÃO,2018,SP,351970,IBIÚNA,-47.220491,-23.652633,1,SIM,,,,1,,,
2018-02-07,FEVEREIRO,2018,SP,351970,IBIÚNA,-47.220491,-23.652633,1,SIM,,,,1,,,
2018-02-07,FEVEREIRO,2018,SP,351970,IBIÚNA,-47.220491,-23.652633,1,SIM,,,,1,,,
2018-02-07,FEVEREIRO,2018,SP,351970,IBIÚNA,-47.220491,-23.652633,1,SIM,,,,1,,,
2017-12-13,DEZEMBRO,2017,SP,352020,IGARATÁ,-46.156314,-23.204843,1,SIM,,,,1,,,
2018-01-28,JANEIRO,2018,SP,352020,IGARATÁ,-46.156314,-23.204843,1,NÃO,,,,,,,
2017-11-29,NOVEMBRO,2017,SP,352220,ITAPECERICA DA SERRA,-46.850552,-23.715357,1,NÃO,,,,,,,
2017-12-05,DEZEMBRO,2017,SP,352220,ITAPECERICA DA SERRA,-46.850552,-23.715357,1,NÃO,,,,,,,
2017-12-04,DEZEMBRO,2017,SP,352220,ITAPECERICA DA SERRA,-46.850552,-23.715357,1,NÃO,,,,,,,
2017-12-06,DEZEMBRO,2017,SP,352220,ITAPECERICA DA SERRA,-46.850552,-23.715357,1,NÃO,,,,,,,
2017-12-04,DEZEMBRO,2017,SP,352220,ITAPECERICA DA SERRA,-46.850552,-23.715357,1,NÃO,,,,,,,
2017-12-04,DEZEMBRO,2017,SP,352220,ITAPECERICA DA SERRA,-46.850552,-23.715357,1,NÃO,,,,,,,
2017-12-04,DEZEMBRO,2017,SP,352220,ITAPECERICA DA SERRA,-46.850552,-23.715357,1,NÃO,,,,,,,
2017-12-04,DEZEMBRO,2017,SP,352220,ITAPECERICA DA SERRA,-46.850552,-23.715357,1,NÃO,,,,,,,
2017-12-04,DEZEMBRO,2017,SP,352220,ITAPECERICA DA SERRA,-46.850552,-23.715357,1,NÃO,,,,,,,
2017-11-30,NOVEMBRO,2017,SP,352220,ITAPECERICA DA SERRA,-46.850552,-23.715357,1,NÃO,,,,,,,
2017-12-18,DEZEMBRO,2017,SP,352220,ITAPECERICA DA SERRA,-46.850552,-23.715357,1,NÃO,,,,,,,
2017-12-15,DEZEMBRO,2017,SP,352220,ITAPECERICA DA SERRA,-46.850552,-23.715357,1,NÃO,,,,,,,
2017-12-16,DEZEMBRO,2017,SP,352220,ITAPECERICA DA SERRA,-46.850552,-23.715357,1,NÃO,,,,,,,
2017-12-16,DEZEMBRO,2017,SP,352220,ITAPECERICA DA SERRA,-46.850552,-23.715357,1,SIM,,,,1,,,
2017-12-11,DEZEMBRO,2017,SP,352220,ITAPECERICA DA SERRA,-46.850552,-23.715357,1,NÃO,,,,,,,
2017-12-15,DEZEMBRO,2017,SP,352220,ITAPECERICA DA SERRA,-46.850552,-23.715357,1,NÃO,,,,,,,
2017-12-26,DEZEMBRO,2017,SP,352220,ITAPECERICA DA SERRA,-46.850552,-23.715357,1,NÃO,,,,,,,
2017-12-26,DEZEMBRO,2017,SP,352220,ITAPECERICA DA SERRA,-46.850552,-23.715357,1,NÃO,,,,,,,
2017-12-20,DEZEMBRO,2017,SP,352220,ITAPECERICA DA SERRA,-46.850552,-23.715357,1,NÃO,,,,,,,
2018-01-02,JANEIRO,2018,SP,352220,ITAPECERICA DA SERRA,-46.850552,-23.715357,1,NÃO,,,,,,,
2018-01-02,JANEIRO,2018,SP,352220,ITAPECERICA DA SERRA,-46.850552,-23.715357,1,NÃO,,,,,,,
2018-01-02,JANEIRO,2018,SP,352220,ITAPECERICA DA SERRA,-46.850552,-23.715357,1,NÃO,,,,,,,
2018-01-02,JANEIRO,2018,SP,352220,ITAPECERICA DA SERRA,-46.850552,-23.715357,1,NÃO,,,,,,,
2018-01-06,JANEIRO,2018,SP,352220,ITAPECERICA DA SERRA,-46.850552,-23.715357,1,NÃO,,,,,,,
2018-01-06,JANEIRO,2018,SP,352220,ITAPECERICA DA SERRA,-46.850552,-23.715357,1,NÃO,,,,,,,
2018-01-06,JANEIRO,2018,SP,352220,ITAPECERICA DA SERRA,-46.850552,-23.715357,1,NÃO,,,,,,,
2018-01-06,JANEIRO,2018,SP,352220,ITAPECERICA DA SERRA,-46.850552,-23.715357,1,NÃO,,,,,,,
2018-01-04,JANEIRO,2018,SP,352220,ITAPECERICA DA SERRA,-46.850552,-23.715357,1,NÃO,,,,,,,
2018-01-06,JANEIRO,2018,SP,352220,ITAPECERICA DA SERRA,-46.850552,-23.715357,1,NÃO,,,,,,,
2017-12-27,DEZEMBRO,2018,SP,352220,ITAPECERICA DA SERRA,-46.850552,-23.715357,1,NÃO,,,,,,,
2017-12-21,DEZEMBRO,2018,SP,352220,ITAPECERICA DA SERRA,-46.850552,-23.715357,1,NÃO,,,,,,,
2018-01-17,JANEIRO,2018,SP,352220,ITAPECERICA DA SERRA,-46.850552,-23.715357,1,NÃO,,,,,,,
2018-01-17,JANEIRO,2018,SP,352220,ITAPECERICA DA SERRA,-46.850552,-23.715357,1,NÃO,,,,,,,
2018-01-21,JANEIRO,2018,SP,352220,ITAPECERICA DA SERRA,-46.850552,-23.715357,1,NÃO,,,,,,,
2018-01-03,JANEIRO,2018,SP,352220,ITAPECERICA DA SERRA,-46.850552,-23.715357,1,NÃO,,,,,,,
2018-01-06,JANEIRO,2018,SP,352220,ITAPECERICA DA SERRA,-46.850552,-23.715357,1,NÃO,,,,,,,
2018-02-06,FEVEREIRO,2018,SP,352220,ITAPECERICA DA SERRA,-46.850552,-23.715357,1,NÃO,,,,,,,
2018-01-06,JANEIRO,2018,SP,352220,ITAPECERICA DA SERRA,-46.850552,-23.715357,1,NÃO,,,,,,,
2018-01-07,JANEIRO,2018,SP,352220,ITAPECERICA DA SERRA,-46.850552,-23.715357,1,NÃO,,,,,,,
2018-01-07,JANEIRO,2018,SP,352220,ITAPECERICA DA SERRA,-46.850552,-23.715357,1,NÃO,,,,,,,
2018-01-07,JANEIRO,2018,SP,352220,ITAPECERICA DA SERRA,-46.850552,-23.715357,1,NÃO,,,,,,,
2018-01-11,JANEIRO,2018,SP,352220,ITAPECERICA DA SERRA,-46.850552,-23.715357,1,NÃO,,,,,,,
2017-12-19,DEZEMBRO,2017,SP,352220,ITAPECERICA DA SERRA,-46.850552,-23.715357,1,NÃO,,,,,,,
2017-12-19,DEZEMBRO,2017,SP,352220,ITAPECERICA DA SERRA,-46.850552,-23.715357,1,NÃO,,,,,,,
2017-12-19,DEZEMBRO,2017,SP,352220,ITAPECERICA DA SERRA,-46.850552,-23.715357,1,NÃO,,,,,,,
2018-01-16,JANEIRO,2018,SP,352220,ITAPECERICA DA SERRA,-46.850552,-23.715357,1,,,,,,,,
2009-04-27,ABRIL,2009,SP,352230,ITAPETININGA,-48.046143,-23.587873,1,SIM,,,,1,,,
2017-09-19,SETEMBRO,2017,SP,352340,ITATIBA,-46.837558,-23.004853,1,NÃO,,,,,,,
2017-09-14,SETEMBRO,2017,SP,352340,ITATIBA,-46.837558,-23.004853,1,NÃO,,,,,,,
2017-09-18,SETEMBRO,2017,SP,352340,ITATIBA,-46.837558,-23.004853,1,NÃO,,,,,,,
2017-09-14,SETEMBRO,2017,SP,352340,ITATIBA,-46.837558,-23.004853,1,NÃO,,,,,,,
2017-08-30,AGOSTO,2017,SP,352340,ITATIBA,-46.837558,-23.004853,1,SIM,,,,1,,,
2017-09-20,SETEMBRO,2017,SP,352340,ITATIBA,-46.837558,-23.004853,1,SIM,,,,1,,,
2017-09-19,SETEMBRO,2017,SP,352340,ITATIBA,-46.837558,-23.004853,1,SIM,,,,1,,,
2017-09-21,SETEMBRO,2017,SP,352340,ITATIBA,-46.837558,-23.004853,1,SIM,,,,1,,,
2017-09-19,SETEMBRO,2017,SP,352340,ITATIBA,-46.837558,-23.004853,1,SIM,,,,1,,,
2017-09-22,SETEMBRO,2017,SP,352340,ITATIBA,-46.837558,-23.004853,1,SIM,,,,1,,,
2017-09-27,SETEMBRO,2017,SP,352340,ITATIBA,-46.837558,-23.004853,1,SIM,,,,1,,,
2017-09-27,SETEMBRO,2017,SP,352340,ITATIBA,-46.837558,-23.004853,1,NÃO,,,,,,,
2017-09-26,SETEMBRO,2017,SP,352340,ITATIBA,-46.837558,-23.004853,1,SIM,,,,1,,,
2017-10-25,OUTUBRO,2017,SP,352340,ITATIBA,-46.837558,-23.004853,1,#REF!,,,#REF!,,,,
2017-10-27,OUTUBRO,2017,SP,352340,ITATIBA,-46.837558,-23.004853,2,SIM,2,,,,,,
2017-10-27,OUTUBRO,2017,SP,352340,ITATIBA,-46.837558,-23.004853,1,SIM,,,,1,,,
2018-01-31,JANEIRO,2018,SP,352390,ITU,-47.299750,-23.265443,1,NÃO,,,,,,,
2016-10-26,OUTUBRO,2016,SP,352430,JABOTICABAL,-48.320350,-21.254471,2,SIM,,,,2,,,
2016-10-26,OUTUBRO,2016,SP,352430,JABOTICABAL,-48.320350,-21.254471,1,SIM,,,,1,,,
2016-10-26,OUTUBRO,2016,SP,352430,JABOTICABAL,-48.320350,-21.254471,1,SIM,,,,1,,,
2016-12-11,DEZEMBRO,2016,SP,352430,JABOTICABAL,-48.320350,-21.254471,1,SIM,,,,1,,,
2016-12-01,DEZEMBRO,2016,SP,352430,JABOTICABAL,-48.320350,-21.254471,1,SIM,,,,1,,,
2016-12-01,DEZEMBRO,2016,SP,352430,JABOTICABAL,-48.320350,-21.254471,1,SIM,,,,1,,,
2016-12-05,DEZEMBRO,2016,SP,352430,JABOTICABAL,-48.320350,-21.254471,1,SIM,,,,1,,,
2016-12-07,DEZEMBRO,2016,SP,352430,JABOTICABAL,-48.320350,-21.254471,1,SIM,,,,1,,,
2017-03-04,MARÇO,2017,SP,352430,JABOTICABAL,-48.320350,-21.254471,2,SIM,,2,,,,,
2017-03-04,MARÇO,2017,SP,352430,JABOTICABAL,-48.320350,-21.254471,1,SIM,,,,1,,,
2018-01-14,JANEIRO,2018,SP,352440,JACAREÍ,-45.969593,-23.304880,1,SIM,,,,1,,,
2016-12-13,DEZEMBRO,2016,SP,352510,JARDINÓPOLIS,-47.765353,-21.022457,1,SIM,1,,,,,,
2017-01-25,JANEIRO,2017,SP,352510,JARDINÓPOLIS,-47.765353,-21.022457,1,SIM,,1,,,,,
2017-10-09,OUTUBRO,2017,SP,352520,JARINU,-46.738271,-23.103063,1,NÃO,,,,,,,
2017-10-20,OUTUBRO,2017,SP,352520,JARINU,-46.738271,-23.103063,1,NÃO,,,,,,,
2017-10-26,OUTUBRO,2017,SP,352520,JARINU,-46.738271,-23.103063,1,SIM,,,,1,,,
2017-10-18,OUTUBRO,2017,SP,352520,JARINU,-46.738271,-23.103063,1,SIM,,,,1,,,
2017-10-19,OUTUBRO,2017,SP,352520,JARINU,-46.738271,-23.103063,1,SIM,,,,1,,,
2017-10-18,OUTUBRO,2017,SP,352520,JARINU,-46.738271,-23.103063,1,SIM,,,,1,,,
2017-10-23,OUTUBRO,2017,SP,352520,JARINU,-46.738271,-23.103063,1,SIM,,,,1,,,
2017-10-19,OUTUBRO,2017,SP,352520,JARINU,-46.738271,-23.103063,1,SIM,,,,1,,,
2017-10-30,OUTUBRO,2017,SP,352520,JARINU,-46.738271,-23.103063,1,SIM,,,,1,,,
2017-10-29,OUTUBRO,2017,SP,352520,JARINU,-46.738271,-23.103063,1,SIM,,,,1,,,
2017-10-31,OUTUBRO,2017,SP,352520,JARINU,-46.738271,-23.103063,1,SIM,,,,1,,,
2017-11-01,NOVEMBRO,2017,SP,352520,JARINU,-46.738271,-23.103063,1,SIM,,,,1,,,
2017-11-05,NOVEMBRO,2017,SP,352520,JARINU,-46.738271,-23.103063,1,SIM,,,,1,,,
2017-11-05,NOVEMBRO,2017,SP,352520,JARINU,-46.738271,-23.103063,4,SIM,,,,4,,,
2017-11-06,NOVEMBRO,2017,SP,352520,JARINU,-46.738271,-23.103063,1,SIM,,,,1,,,
2017-10-23,OUTUBRO,2017,SP,352520,JARINU,-46.738271,-23.103063,1,SIM,,,,1,,,
2017-10-25,OUTUBRO,2017,SP,352520,JARINU,-46.738271,-23.103063,1,SIM,,,,1,,,
2017-07-27,JULHO,2017,SP,352590,JUNDIAÍ,-46.885274,-23.187668,2,SIM,,,,2,,,
2017-09-11,SETEMBRO,2017,SP,352590,JUNDIAÍ,-46.885274,-23.187668,1,SIM,,,,1,,,
2017-09-12,SETEMBRO,2017,SP,352590,JUNDIAÍ,-46.885274,-23.187668,1,SIM,,,,1,,,
2017-09-14,SETEMBRO,2017,SP,352590,JUNDIAÍ,-46.885274,-23.187668,1,SIM,,,,1,,,
2017-09-15,SETEMBRO,2017,SP,352590,JUNDIAÍ,-46.885274,-23.187668,1,SIM,,,,1,,,
2017-09-18,SETEMBRO,2017,SP,352590,JUNDIAÍ,-46.885274,-23.187668,1,SIM,,,,1,,,
2017-09-18,SETEMBRO,2017,SP,352590,JUNDIAÍ,-46.885274,-23.187668,1,SIM,,,,1,,,
2017-09-18,SETEMBRO,2017,SP,352590,JUNDIAÍ,-46.885274,-23.187668,1,SIM,,,,1,,,
2017-09-18,SETEMBRO,2017,SP,352590,JUNDIAÍ,-46.885274,-23.187668,3,SIM,,,,3,,,
2017-09-20,SETEMBRO,2017,SP,352590,JUNDIAÍ,-46.885274,-23.187668,1,SIM,,,,1,,,
2017-09-20,SETEMBRO,2017,SP,352590,JUNDIAÍ,-46.885274,-23.187668,1,SIM,,,,1,,,
2017-09-28,SETEMBRO,2017,SP,352590,JUNDIAÍ,-46.885274,-23.187668,1,SIM,,,,1,,,
2017-09-27,SETEMBRO,2017,SP,352590,JUNDIAÍ,-46.885274,-23.187668,1,SIM,1,,,,,,
2017-09-27,SETEMBRO,2017,SP,352590,JUNDIAÍ,-46.885274,-23.187668,1,SIM,1,,,,,,
2017-09-27,SETEMBRO,2017,SP,352590,JUNDIAÍ,-46.885274,-23.187668,3,SIM,,,,3,,,
2017-09-27,SETEMBRO,2017,SP,352590,JUNDIAÍ,-46.885274,-23.187668,1,SIM,,,,1,,,
2017-09-21,SETEMBRO,2017,SP,352590,JUNDIAÍ,-46.885274,-23.187668,1,SIM,,,,1,,,
2017-09-23,SETEMBRO,2017,SP,352590,JUNDIAÍ,-46.885274,-23.187668,2,SIM,,,1,1,,,
2017-09-25,SETEMBRO,2017,SP,352590,JUNDIAÍ,-46.885274,-23.187668,1,SIM,,,,1,,,
2017-09-25,SETEMBRO,2017,SP,352590,JUNDIAÍ,-46.885274,-23.187668,2,SIM,,,,2,,,
2017-09-22,SETEMBRO,2017,SP,352590,JUNDIAÍ,-46.885274,-23.187668,1,SIM,,,,1,,,
2017-09-22,SETEMBRO,2017,SP,352590,JUNDIAÍ,-46.885274,-23.187668,1,SIM,,,,1,,,
2017-09-22,SETEMBRO,2017,SP,352590,JUNDIAÍ,-46.885274,-23.187668,1,SIM,,,,1,,,
2017-09-22,SETEMBRO,2017,SP,352590,JUNDIAÍ,-46.885274,-23.187668,1,SIM,,,,1,,,
2017-09-22,SETEMBRO,2017,SP,352590,JUNDIAÍ,-46.885274,-23.187668,2,SIM,,,,2,,,
2017-09-21,SETEMBRO,2017,SP,352590,JUNDIAÍ,-46.885274,-23.187668,1,SIM,,,,1,,,
2017-09-21,SETEMBRO,2017,SP,352590,JUNDIAÍ,-46.885274,-23.187668,1,SIM,,,,1,,,
2017-09-26,SETEMBRO,2017,SP,352590,JUNDIAÍ,-46.885274,-23.187668,3,SIM,,,,3,,,
2017-09-25,SETEMBRO,2017,SP,352590,JUNDIAÍ,-46.885274,-23.187668,1,SIM,,,,,,Callicebus,
2017-09-27,SETEMBRO,2017,SP,352590,JUNDIAÍ,-46.885274,-23.187668,2,SIM,,,,2,,,
2017-09-25,SETEMBRO,2017,SP,352590,JUNDIAÍ,-46.885274,-23.187668,1,SIM,,,,1,,,
2017-09-27,SETEMBRO,2017,SP,352590,JUNDIAÍ,-46.885274,-23.187668,1,SIM,,,,1,,,
2017-09-28,SETEMBRO,2017,SP,352590,JUNDIAÍ,-46.885274,-23.187668,2,SIM,,,,2,,,
2017-09-29,SETEMBRO,2017,SP,352590,JUNDIAÍ,-46.885274,-23.187668,1,SIM,,,,1,,,
2017-09-29,SETEMBRO,2017,SP,352590,JUNDIAÍ,-46.885274,-23.187668,1,SIM,,,,1,,,
2017-09-29,SETEMBRO,2017,SP,352590,JUNDIAÍ,-46.885274,-23.187668,2,SIM,,,,2,,,
2017-09-29,SETEMBRO,2017,SP,352590,JUNDIAÍ,-46.885274,-23.187668,2,SIM,,,,2,,,
2017-10-02,OUTUBRO,2017,SP,352590,JUNDIAÍ,-46.885274,-23.187668,1,SIM,,,,1,,,
2017-10-02,OUTUBRO,2017,SP,352590,JUNDIAÍ,-46.885274,-23.187668,1,SIM,,,,1,,,
2017-10-02,OUTUBRO,2017,SP,352590,JUNDIAÍ,-46.885274,-23.187668,1,SIM,,,,1,,,
2017-10-02,OUTUBRO,2017,SP,352590,JUNDIAÍ,-46.885274,-23.187668,1,SIM,,,,1,,,
2017-10-05,OUTUBRO,2017,SP,352590,JUNDIAÍ,-46.885274,-23.187668,1,SIM,,,,1,,,
2017-10-09,OUTUBRO,2017,SP,352590,JUNDIAÍ,-46.885274,-23.187668,1,SIM,,,,1,,,
2017-10-09,OUTUBRO,2017,SP,352590,JUNDIAÍ,-46.885274,-23.187668,1,SIM,,,,,,Callicebus,
2017-10-09,OUTUBRO,2017,SP,352590,JUNDIAÍ,-46.885274,-23.187668,1,SIM,,,,1,,,
2017-10-10,OUTUBRO,2017,SP,352590,JUNDIAÍ,-46.885274,-23.187668,1,SIM,,,,1,,,
2017-10-06,OUTUBRO,2017,SP,352590,JUNDIAÍ,-46.885274,-23.187668,1,SIM,,,,1,,,
2017-10-05,OUTUBRO,2017,SP,352590,JUNDIAÍ,-46.885274,-23.187668,1,SIM,,,,1,,,
2017-10-06,OUTUBRO,2017,SP,352590,JUNDIAÍ,-46.885274,-23.187668,1,SIM,,,,1,,,
2017-10-10,OUTUBRO,2017,SP,352590,JUNDIAÍ,-46.885274,-23.187668,3,SIM,,,,3,,,
2017-10-16,OUTUBRO,2017,SP,352590,JUNDIAÍ,-46.885274,-23.187668,1,SIM,,,,,,Callicebus,
2017-10-11,OUTUBRO,2017,SP,352590,JUNDIAÍ,-46.885274,-23.187668,1,SIM,,,,1,,,
2017-10-13,OUTUBRO,2017,SP,352590,JUNDIAÍ,-46.885274,-23.187668,1,SIM,,,,,,Callicebus,
2017-10-19,OUTUBRO,2017,SP,352590,JUNDIAÍ,-46.885274,-23.187668,1,SIM,,,,,,Callicebus,
2017-10-17,OUTUBRO,2017,SP,352590,JUNDIAÍ,-46.885274,-23.187668,1,SIM,,,,1,,,
2017-10-11,OUTUBRO,2017,SP,352590,JUNDIAÍ,-46.885274,-23.187668,1,SIM,,,,,,Callicebus,
S/INFORM,SEM INFORMAÇÃO,2017,SP,352590,JUNDIAÍ,-46.885274,-23.187668,1,SIM,,,,1,,,
2017-10-21,OUTUBRO,2017,SP,352590,JUNDIAÍ,-46.885274,-23.187668,1,SIM,1,,,,,,
2017-10-24,OUTUBRO,2017,SP,352590,JUNDIAÍ,-46.885274,-23.187668,1,SIM,1,,,,,,
2017-10-24,OUTUBRO,2017,SP,352590,JUNDIAÍ,-46.885274,-23.187668,1,SIM,1,,,,,,
2017-10-05,OUTUBRO,2017,SP,352590,JUNDIAÍ,-46.885274,-23.187668,1,SIM,,,,,,Callicebus,
2017-10-04,OUTUBRO,2017,SP,352590,JUNDIAÍ,-46.885274,-23.187668,1,NÃO,,,,,,,
2017-10-06,OUTUBRO,2017,SP,352590,JUNDIAÍ,-46.885274,-23.187668,1,SIM,1,,,,,,
2017-10-10,OUTUBRO,2017,SP,352590,JUNDIAÍ,-46.885274,-23.187668,1,SIM,1,,,,,,
2017-11-06,NOVEMBRO,2017,SP,352590,JUNDIAÍ,-46.885274,-23.187668,1,SIM,1,,,,,,
2017-11-08,NOVEMBRO,2017,SP,352590,JUNDIAÍ,-46.885274,-23.187668,1,SIM,1,,,,,,
2017-10-18,OUTUBRO,2017,SP,352590,JUNDIAÍ,-46.885274,-23.187668,1,SIM,,,,,,Callicebus,
2017-10-19,OUTUBRO,2017,SP,352590,JUNDIAÍ,-46.885274,-23.187668,1,NÃO,,,,,,,
2017-11-07,NOVEMBRO,2017,SP,352590,JUNDIAÍ,-46.885274,-23.187668,1,SIM,1,,,,,,
2018-02-28,FEVEREIRO,2018,SP,352610,JUQUIÁ,-47.635342,-24.320703,2,NÃO,,,,,,,
2017-06-04,JUNHO,2017,SP,352730,Louveira,-46.946440,-23.086779,1,SIM,,,,1,,,
2017-06-23,JUNHO,2017,SP,352730,LOUVEIRA,-46.946440,-23.086779,1,SIM,,,,1,,,
2017-06-23,JUNHO,2017,SP,352730,LOUVEIRA,-46.946440,-23.086779,1,SIM,,,,1,,,
2017-07-03,JULHO,2017,SP,352730,Louveira,-46.946440,-23.086779,3,SIM,,,,3,,,
2017-07-24,JULHO,2017,SP,352730,Louveira,-46.946440,-23.086779,1,SIM,,,,1,,,
2017-07-17,JULHO,2017,SP,352730,Louveira,-46.946440,-23.086779,2,SIM,,,,2,,,
2017-07-07,JULHO,2017,SP,352730,Louveira,-46.946440,-23.086779,1,SIM,,,,1,,,
2017-07-17,JULHO,2017,SP,352730,Louveira,-46.946440,-23.086779,1,SIM,,,,1,,,
2017-07-20,JULHO,2017,SP,352730,Louveira,-46.946440,-23.086779,3,SIM,,,,3,,,
2017-08-01,AGOSTO,2017,SP,352730,LOUVEIRA,-46.946440,-23.086779,1,SIM,1,,,,,,
2017-08-17,AGOSTO,2017,SP,352730,LOUVEIRA,-46.946440,-23.086779,1,SIM,,,1,,,,
2017-09-04,SETEMBRO,2017,SP,352730,LOUVEIRA,-46.946440,-23.086779,1,SIM,,,1,,,,
2017-09-05,SETEMBRO,2017,SP,352730,LOUVEIRA,-46.946440,-23.086779,1,SIM,,,,1,,,
2017-09-11,SETEMBRO,2017,SP,352730,LOUVEIRA,-46.946440,-23.086779,1,SIM,,,,1,,,
2017-09-03,SETEMBRO,2017,SP,352730,LOUVEIRA,-46.946440,-23.086779,1,SIM,,,,1,,,
2017-09-25,SETEMBRO,2017,SP,352730,LOUVEIRA,-46.946440,-23.086779,1,SIM,,,,1,,,
2017-09-25,SETEMBRO,2017,SP,352730,LOUVEIRA,-46.946440,-23.086779,1,SIM,1,,,,,,
2017-09-01,SETEMBRO,2017,SP,352730,LOUVEIRA,-46.946440,-23.086779,2,SIM,,,,2,,,
2017-08-30,AGOSTO,2017,SP,352730,LOUVEIRA,-46.946440,-23.086779,1,SIM,,,,1,,,
2017-11-24,NOVEMBRO,2017,SP,352840,MAIRINQUE,-47.184483,-23.547458,1,SIM,,,,1,,,
